Date,Period,National Demand,Transmission Demand,Emb. Wind,Emb. Solar,Pump Storage,France Int.,BritNed Int.,Moyle Int.,East-West Int.
2014-10-27,13,13449.5,13797,837.5,0,59,405,385.5,20.5,45.5
2014-10-27,14,14655,14966.5,841.5,18,11.5,405,380,20.5,12.5
2014-10-27,15,16010.5,16345,841.5,49.5,5.5,154,387,-10.5,-17.5
2014-10-27,16,16836.5,17291.5,896.5,140.5,2,156,398.5,-58.5,-92
2014-10-27,17,17666.5,18168,896.5,269,4,584,398,-55,-140.5
2014-10-27,18,18139.5,18702.5,884.5,386,6,584.5,379,-82,-174
2014-10-27,19,18365.5,18915.5,884.5,488.5,8,645,492,-46.5,-194
2014-10-27,20,18408,18940,927.5,570,8,645,499.5,-30,-193.5
2014-10-27,21,18360.5,18927,927.5,650,7,645,510,-60.5,-197.5
2014-10-27,22,18379,18967,908.5,715,4,645,508.5,-86.5,-198
2014-10-27,23,18424,18944,908.5,760,3.5,645,506.5,-49,-166.5
2014-10-27,24,18476,18939,926.5,780,3,645,504,-12.5,-146.5
2014-10-27,25,18553,19030.5,926.5,775,4.5,645,505.5,-12.5,-158.5
2014-10-27,26,18427.5,18907,865.5,735,6.5,645,501,-12.5,-159.5
2014-10-27,27,18362,18834.5,865.5,685,7.5,424.5,509,-12.5,-152
2014-10-27,28,18333,18805.5,878,605,7.5,425.5,511.5,-12.5,-152
2014-10-27,29,18339,18815,878,498.5,6,437.5,493.5,-12.5,-156
2014-10-27,30,18309.5,18786.5,864.5,392,6,439,484.5,-12.5,-158.5
2014-10-27,31,18504,19003.5,864.5,274.5,6,980,161.5,-12.5,-179.5
2014-10-27,32,18829.5,19377.5,818.5,157,9.5,979.5,167,-40.5,-197.5
2014-10-27,33,19426,20024,818.5,57,11,757.5,314,-76.5,-208.5
2014-10-27,34,20571.5,21105.5,814.5,19.5,7.5,759,322,-44.5,-182
2014-10-27,35,21895.5,22429.5,814.5,0,7,988.5,501,-40,-185
2014-10-27,36,22137,22690.5,788,0,6,988.5,498.5,-51,-194
2014-10-27,37,21899,22455,788,0,5.5,988.5,497,-73.5,-177
2014-10-27,38,21419,21982,774,0,6.5,988.5,496.5,-78,-178
2014-10-27,39,20718.5,21291,774,0,5,705.5,390.5,-78,-187
2014-10-27,40,19939.5,20531.5,757.5,0,5.5,707.5,383,-91.5,-192
2014-10-27,41,19242,19881,757.5,0,7,819.5,385.5,-125.5,-206
2014-10-27,42,18381,19021,746.5,0,3,818.5,387,-122.5,-206
2014-10-27,43,17519.5,18133,746.5,0,4,574,384,-103,-205.5
2014-10-27,44,16445.5,17047,750,0,5,574.5,390,-89.5,-205.5
2014-10-27,45,15493.5,16050,750,0,4,574.5,493,-77,-171.5
2014-10-27,46,14487.5,14966,751,0,8,574.5,472,-53.5,-115
2014-10-27,47,13487.5,13898.5,751,0,13,755.5,436.5,-13,-84.5
2014-10-27,48,12768,13164.5,782.5,0,23.5,755,420,55,-84.5
2014-10-28,1,12415.5,13143,782.5,0,345,867.5,432,92.5,-84.5
2014-10-28,2,12326,13230,811.5,0,555,867,445,92.5,-49.5
2014-10-28,3,12041.5,13119.5,811.5,0,778,867,437,92.5,9
2014-10-28,4,11626,12848,808,0,922,867,426,92.5,79.5
2014-10-28,5,11375.5,12614.5,808,0,939.5,867,440.5,92.5,113
2014-10-28,6,11285,12526,840,0,900,864,421,92.5,135.5
2014-10-28,7,11085.5,12316.5,840,0,931,852.5,329.5,92.5,139.5
2014-10-28,8,10898,12182,823,0,983.5,852.5,332,92.5,109
2014-10-28,9,10918.5,12196.5,823,0,978.5,755,431.5,92.5,71.5
2014-10-28,10,11038.5,12309.5,857.5,0,970.5,755,433,92.5,71.5
2014-10-28,11,11484,12710.5,857.5,0,900,560.5,488,92,34
2014-10-28,12,12155.5,13136.5,829,0,617,561,489,45,-40.5
2014-10-28,13,13618.5,14061,829,0,63.5,847.5,493.5,0,-79
2014-10-28,14,14780.5,15215,796,18.5,8.5,847,501.5,-40.5,-83.5
2014-10-28,15,16051,16495.5,796,71,7.5,835,495,-35,-101
2014-10-28,16,16913.5,17333,775,205.5,4.5,835,506,-13.5,-101
2014-10-28,17,17586,18086.5,775,363,8,988.5,513,-50,-140.5
2014-10-28,18,17969.5,18580,747,535,8,988.5,506.5,-99.5,-202.5
2014-10-28,19,18157.5,18789,747,715,9.5,988.5,507.5,-113,-208.5
2014-10-28,20,18117,18759,714,890,7.5,988.5,499,-125.5,-208.5
2014-10-28,21,18020.5,18662,714,1025,7,988.5,492,-125.5,-208.5
2014-10-28,22,17980.5,18620.5,696.5,1090,7,988.5,513,-124,-208.5
2014-10-28,23,18079.5,18706,696.5,1120,6,988.5,510,-110.5,-208.5
2014-10-28,24,18124.5,18750,713,1070,6,988.5,506,-110,-209
2014-10-28,25,18273.5,18897.5,713,990,5.5,988.5,504,-109.5,-208.5
2014-10-28,26,18249,18866.5,672.5,900,3.5,988.5,505.5,-98,-211
2014-10-28,27,18265.5,18898,672.5,770,5,988.5,495,-98,-227
2014-10-28,28,18280.5,18913.5,659.5,645,6,988.5,509,-98,-227
2014-10-28,29,18325.5,18958.5,659.5,515,7,988.5,518.5,-98,-227
2014-10-28,30,18492,19125.5,599.5,385,8,988.5,495,-98,-227
2014-10-28,31,18705,19339.5,599.5,247.5,9,988.5,492,-98,-227
2014-10-28,32,19075,19707.5,538.5,127.5,7,988.5,503,-98,-227
2014-10-28,33,19780,20401,538.5,38,8,835,431,-98,-215
2014-10-28,34,21073.5,21692,503.5,9,4,835.5,434.5,-98,-214
2014-10-28,35,22339.5,22959,503.5,0,6.5,988.5,502,-98,-214
2014-10-28,36,22459.5,23078.5,481,0,7,988.5,496.5,-98,-213.5
2014-10-28,37,22189,22806.5,481,0,5.5,988.5,490,-98,-213.5
2014-10-28,38,21719,22338.5,427,0,7.5,988.5,492.5,-98,-213.5
2014-10-28,39,21083.5,21698.5,427,0,3.5,988.5,504.5,-98,-213.5
2014-10-28,40,20392.5,21012,387.5,0,7,988.5,498,-98,-213.5
2014-10-28,41,19791.5,20411,387.5,0,7.5,988.5,495.5,-98,-213.5
2014-10-28,42,19001.5,19626.5,360.5,0,5.5,988.5,503.5,-98,-213.5
2014-10-28,43,18173.5,18792,360.5,0,6.5,988.5,495.5,-98,-213.5
2014-10-28,44,17176.5,17793,348,0,4,988.5,504,-98,-213.5
2014-10-28,45,16284,16900.5,348,0,4,877.5,495.5,-98,-213.5
2014-10-28,46,15345.5,15961,335,0,5.5,878,502,-98.5,-210
2014-10-28,47,14277,15204,335,0,299.5,988.5,468,-123.5,-202
2014-10-28,48,13612,14802,291.5,0,688.5,988.5,484,-124.5,-202.5
2014-10-29,1,13254,14371,291.5,0,582,988.5,474,-114.5,-191
2014-10-29,2,13149.5,14285.5,265,0,661,988.5,463,-96,-186.5
2014-10-29,3,12832.5,14094.5,265,0,769.5,988.5,465.5,-68,-181.5
2014-10-29,4,12453,13768,251.5,0,763,988.5,472,-70.5,-181.5
2014-10-29,5,12185.5,13435.5,251.5,0,762,988.5,464,-34.5,-154
2014-10-29,6,12068.5,13290,251.5,0,813,988.5,480.5,-8,-152.5
2014-10-29,7,11909,13215,251.5,0,805,988.5,488,-25.5,-190.5
2014-10-29,8,11779,13097,258.5,0,805.5,988.5,475,-28,-184.5
2014-10-29,9,11744.5,13056.5,258.5,0,798,988.5,481,-28,-185.5
2014-10-29,10,11860.5,13161.5,245,0,792,988.5,485,-40,-169
2014-10-29,11,12257.5,13335,245,0,495,862.5,504,-70.5,-175
2014-10-29,12,12859,13600,233,0,227,862.5,509,-70.5,-128.5
2014-10-29,13,14407.5,14834.5,233,0,25.5,880,515,-27,-70
2014-10-29,14,15686,16088,228,0,10,879.5,485.5,-8.5,-82.5
2014-10-29,15,17012,17444,228,26.5,6.5,791,442.5,-18.5,-105.5
2014-10-29,16,17907,18352.5,216,67,7.5,791.5,446,-21,-118.5
2014-10-29,17,18670.5,19175.5,216,119,9,984,503.5,-51,-144
2014-10-29,18,19157.5,19717.5,195.5,186.5,7,983.5,495.5,-63,-187.5
2014-10-29,19,19602.5,20210.5,195.5,254,8,988.5,501,-69.5,-229.5
2014-10-29,20,19771.5,20404.5,172.5,324.5,1.5,988.5,507.5,-101.5,-229.5
2014-10-29,21,19824.5,20463,172.5,378,5.5,988.5,505.5,-103.5,-229.5
2014-10-29,22,19856,20495,174.5,414.5,6,988,510.5,-102.5,-229.5
2014-10-29,23,19932,20568,174.5,434.5,6,988.5,503.5,-100,-229.5
2014-10-29,24,20010.5,20646.5,165.5,421,6,988.5,512,-100,-229.5
2014-10-29,25,20053.5,20694.5,165.5,438.5,6.5,988.5,503,-104,-229.5
2014-10-29,26,19961,20598,165.5,428.5,6.5,988.5,503.5,-100,-229.5
2014-10-29,27,19941.5,20577,165.5,371,6,988.5,503,-100,-229.5
2014-10-29,28,19847,20482.5,182.5,294.5,6,988.5,494.5,-100,-229.5
2014-10-29,29,19819,20456,182.5,213,4.5,988.5,504,-102,-229.5
2014-10-29,30,19855.5,20492,207.5,157,6.5,988.5,503,-101,-229.5
2014-10-29,31,19952.5,20548.5,207.5,97.5,6.5,988.5,501.5,-75,-215
2014-10-29,32,20252.5,20834.5,235,52.5,6.5,988.5,495,-73.5,-201.5
2014-10-29,33,20811,21371,235,20.5,7,988.5,502.5,-62,-191
2014-10-29,34,21885.5,22442,275.5,0,7,988.5,485,-61,-189.5
2014-10-29,35,22900.5,23489.5,275.5,0,2,988.5,502,-64.5,-220.5
2014-10-29,36,22878.5,23514.5,321,0,2.5,988.5,490.5,-97,-235
2014-10-29,37,22592.5,23237.5,321,0,2,988.5,488,-107,-235
2014-10-29,38,22101.5,22730,341.5,0,3,988.5,489.5,-89.5,-235
2014-10-29,39,21518,22136,341.5,0,6,988.5,500.5,-86,-224
2014-10-29,40,20784.5,21413,354,0,5.5,988.5,492,-96,-225.5
2014-10-29,41,20060,20697,354,0,6.5,988.5,502,-88,-241.5
2014-10-29,42,19276,19897,374.5,0,5.5,988.5,505,-96,-219
2014-10-29,43,18429.5,19041,374.5,0,4.5,988,503.5,-102,-204
2014-10-29,44,17433.5,18012.5,398,0,4.5,988.5,488,-85,-189
2014-10-29,45,16492,17093.5,398,0,4.5,967,505.5,-110,-187
2014-10-29,46,15492,16058.5,426,0,6,967,499.5,-110,-151
2014-10-29,47,14484,14985.5,426,0,12.5,755,487,-81,-108
2014-10-29,48,13787.5,14634.5,466,0,393,755.5,486.5,-68.5,-85.5
2014-10-30,1,13447,14527.5,466,0,678.5,756,496,-28,-74.5
2014-10-30,2,13254,14361.5,487,0,775,753.5,504.5,18.5,-58.5
2014-10-30,3,12884,14088.5,487,0,792,743.5,490,26.5,-56
2014-10-30,4,12481,13680,507.5,0,843,743.5,493.5,27,-56
2014-10-30,5,12137.5,13333.5,507.5,0,840.5,743.5,489,27,-56
2014-10-30,6,11999,13196,534,0,876.5,743.5,487,27,-56
2014-10-30,7,11795,12984.5,534,0,908,731.5,487,27,-56
2014-10-30,8,11602,12817.5,529.5,0,1009,731.5,487.5,27,-56
2014-10-30,9,11592.5,12789,529.5,0,1021.5,731.5,487,27,-56
2014-10-30,10,11754,12925.5,539.5,0,997,731.5,487,26.5,-56
2014-10-30,11,12166.5,13335,539.5,0,958,600,386,20.5,-58.5
2014-10-30,12,12737.5,13796.5,543.5,0,866.5,599.5,391,26,-74
2014-10-30,13,14155.5,14698.5,543.5,0,281.5,561,382.5,41.5,-24.5
2014-10-30,14,15470,15817,539,0,2.5,493.5,397.5,-8,-32.5
2014-10-30,15,16819.5,17310.5,539,20.5,4.5,493.5,394,-78.5,-107.5
2014-10-30,16,17758,18321,528.5,46,7.5,493.5,382.5,-86.5,-170
2014-10-30,17,18651.5,19255.5,528.5,94.5,4.5,493.5,394,-102.5,-196
2014-10-30,18,19111.5,19748,534,158.5,4.5,493.5,386.5,-122.5,-208
2014-10-30,19,19390.5,19993,534,224,4.5,493.5,498.5,-89,-208.5
2014-10-30,20,19409.5,19986,524.5,288,2.5,493.5,499,-62.5,-208.5
2014-10-30,21,19411,20016,524.5,362.5,5,493.5,506.5,-88.5,-208.5
2014-10-30,22,19287,19926.5,465,421.5,4,493.5,499,-125.5,-208.5
2014-10-30,23,19310.5,19924.5,465,460,7,493.5,497,-98,-208.5
2014-10-30,24,19390,19984,408.5,515,4,493.5,507,-79.5,-208.5
2014-10-30,25,19453,20059,408.5,535,2.5,493.5,510.5,-92,-208.5
2014-10-30,26,19430,20014,385,496.5,2.5,493.5,493,-72,-208.5
2014-10-30,27,19349.5,19953,385,459,6,493.5,506.5,-87.5,-208.5
2014-10-30,28,19259,19821,388,395.5,4.5,497.5,502,-60.5,-194.5
2014-10-30,29,19240,19777.5,388,361,2.5,779.5,406,-40.5,-192.5
2014-10-30,30,19203,19735,362.5,290,6.5,988.5,417,-35.5,-189.5
2014-10-30,31,19318,19851,362.5,200,6.5,988.5,488,-55,-170.5
2014-10-30,32,19600,20129,368,100,5,988.5,501.5,-52,-171
2014-10-30,33,20200,20654.5,368,28,6.5,988.5,496.5,-13.5,-133.5
2014-10-30,34,21349.5,21778,392,0,6,988.5,504.5,10,-123.5
2014-10-30,35,22380.5,22917.5,392,0,3,988.5,501,-44.5,-185.5
2014-10-30,36,22530,23136.5,417.5,0,3,988.5,492,-85,-217.5
2014-10-30,37,22313.5,22925.5,417.5,0,4,988.5,495,-97.5,-210
2014-10-30,38,21876.5,22458,444.5,0,3.5,988,494.5,-73.5,-204.5
2014-10-30,39,21193.5,21777.5,444.5,0,5,988.5,496,-88.5,-190.5
2014-10-30,40,20457,21025,480,0,6,988.5,495,-72.5,-189
2014-10-30,41,19717,20270,480,0,6,988.5,499,-94.5,-151
2014-10-30,42,18946.5,19457,517,0,4.5,988.5,503,-75,-130
2014-10-30,43,18077.5,18568.5,517,0,6,988.5,506,-87,-96.5
2014-10-30,44,17126,17597.5,536.5,0,4.5,988.5,494.5,-87,-79
2014-10-30,45,16109.5,16560.5,536.5,0,6.5,988.5,495.5,-75.5,-69.5
2014-10-30,46,15147.5,15547,549,0,4.5,988,488,-60,-35.5
2014-10-30,47,14119.5,14576.5,549,0,148,693.5,391.5,-9.5,11
2014-10-30,48,13466.5,14164.5,560,0,374.5,694.5,397,15.5,48
2014-10-31,1,13126,13994.5,560,0,568.5,669.5,400.5,34,56
2014-10-31,2,12939,13895,600,0,656.5,670.5,401.5,63,56
2014-10-31,3,12531.5,13686.5,600,0,855,657.5,400,89.5,92
2014-10-31,4,12071.5,13320,606.5,0,948.5,657.5,392.5,97.5,133.5
2014-10-31,5,11654.5,12965,606.5,0,1010,657.5,377.5,97.5,136
2014-10-31,6,11550,12855,623.5,0,1005,657.5,379,97.5,136
2014-10-31,7,11338.5,12699.5,623.5,0,1061,645.5,383.5,97.5,136
2014-10-31,8,11200,12551.5,628,0,1051.5,645.5,396,97.5,136
2014-10-31,9,11240,12586.5,628,0,1046.5,633,396,97.5,136
2014-10-31,10,11374.5,12719,657.5,0,1044.5,633,382.5,88.5,136
2014-10-31,11,11748.5,13012.5,657.5,0,964,620.5,378,60.5,136
2014-10-31,12,12313,13416,658.5,0,804,620.5,386.5,60.5,108
2014-10-31,13,13720,14237.5,658.5,0,231.5,682.5,469.5,70.5,71.5
2014-10-31,14,14912,15220,663,0,8,682.5,465.5,45,37.5
2014-10-31,15,16135,16454,663,34.5,7.5,988.5,497,8,-11
2014-10-31,16,16954,17309,674,94.5,6,988.5,506,5.5,-48
2014-10-31,17,17799,18179,674,202.5,6,988.5,497.5,-17.5,-56.5
2014-10-31,18,18170,18557,694.5,347,7,988.5,508.5,-22.5,-57.5
2014-10-31,19,18446.5,18862,694.5,488.5,5,988.5,510,1.5,-107.5
2014-10-31,20,18417.5,18948,762.5,635,6,988.5,509,-40.5,-182
2014-10-31,21,18304,18864.5,762.5,755,7.5,988.5,510,-32,-220
2014-10-31,22,18192,18722,807.5,865,8,988.5,499,-31,-191
2014-10-31,23,18185.5,18692,807.5,930,6.5,988.5,499.5,-31,-168
2014-10-31,24,18195,18718.5,800,975,6.5,988.5,490.5,-33.5,-182
2014-10-31,25,18124,18692,800,995,6.5,988.5,504.5,-51,-210.5
2014-10-31,26,17979.5,18586,808.5,985,60.5,988.5,508,-71,-224
2014-10-31,27,17820,18533.5,808.5,865,81.5,988.5,504,-107.5,-224
2014-10-31,28,17745.5,18433.5,804.5,745,90.5,988.5,507.5,-82,-224.5
2014-10-31,29,17755,18476,804.5,585,154,988.5,515,-107.5,-235
2014-10-31,30,17693,18433,830,419,155.5,988.5,508,-125.5,-235
2014-10-31,31,17779.5,18502.5,830,272.5,98,988.5,387,-108,-235
2014-10-31,32,17905,18602.5,808,141,83.5,988.5,374,-96,-221
2014-10-31,33,18334,18932,808,44.5,17.5,988.5,153,-69,-219
2014-10-31,34,19536.5,20116.5,804.5,0,11,988.5,175,-59,-209
2014-10-31,35,20509,21064.5,804.5,0,10.5,988.5,465.5,-59,-185.5
2014-10-31,36,20290.5,20881.5,827,0,11,988.5,484.5,-85,-194.5
2014-10-31,37,19927.5,20577.5,827,0,10.5,988.5,484.5,-101,-238
2014-10-31,38,19342.5,19977.5,856,0,9.5,988.5,491.5,-85.5,-240
2014-10-31,39,18732.5,19390.5,856,0,8,988.5,505.5,-108,-240
2014-10-31,40,18124.5,18764.5,805.5,0,7,988.5,498,-92.5,-240
2014-10-31,41,17529,18143,805.5,0,6,988.5,504.5,-68,-240
2014-10-31,42,16901,17517,748,0,4.5,988.5,510,-88.5,-222
2014-10-31,43,16250,16873.5,748,0,3,988.5,512,-125,-194
2014-10-31,44,15551.5,16166.5,663.5,0,4.5,988.5,511.5,-121.5,-187.5
2014-10-31,45,14904,15485,663.5,0,5,988.5,514,-115.5,-161
2014-10-31,46,14186,14676,578,0,9,988.5,499,-95,-87
2014-10-31,47,13327,13744.5,578,0,10.5,679,375,-57.5,-49
2014-10-31,48,12776.5,13212,587,0,13,680.5,373.5,-73.5,-49
2014-11-01,1,12420,13041,587,0,180,681,374.5,-73,-67.5
2014-11-01,2,12232.5,12798,620.5,0,218,680.5,363,-12.5,-49
2014-11-01,3,11790.5,12677.5,620.5,0,558,680.5,370.5,-12.5,-49
2014-11-01,4,11310.5,12459.5,604.5,0,707.5,680.5,368,-73.5,-67.5
2014-11-01,5,11024.5,12256.5,604.5,0,869.5,680.5,384,-74.5,-50
2014-11-01,6,10950.5,12229.5,604.5,0,954.5,680.5,394.5,-60.5,-42
2014-11-01,7,10721.5,12042,604.5,0,955,680.5,380.5,-72,-67.5
2014-11-01,8,10507.5,11848.5,585,0,948.5,680.5,386,-55,-49
2014-11-01,9,10466.5,11642,585,0,943,680.5,387,-16,-35
2014-11-01,10,10471,11665,597,0,943,680.5,375,-23.5,-46
2014-11-01,11,10656.5,11822.5,597,0,897.5,680.5,384,-73,-14
2014-11-01,12,10954,12140.5,592,0,922,680.5,396,-73.5,-21.5
2014-11-01,13,11637,12373,592,0,488,680,395.5,-13.5,0
2014-11-01,14,12144,12487.5,613,0,121,681,395.5,40,73.5
2014-11-01,15,12846,13154,613,30,20,988.5,517.5,61,61.5
2014-11-01,16,13468,13775.5,594,113,7.5,988.5,508.5,58.5,20
2014-11-01,17,14325.5,14633,594,257.5,8,988.5,510,27,5.5
2014-11-01,18,14918.5,15281.5,573.5,397,8,988,496,35.5,-54
2014-11-01,19,15424,15827,573.5,550,8,988.5,507,27,-93.5
2014-11-01,20,15569,15962.5,643.5,715,6,988.5,494,-11.5,-76
2014-11-01,21,15592,15998,643.5,860,6.5,988.5,490,-11.5,-87
2014-11-01,22,15477.5,15886,699.5,965,7,988.5,483,-11.5,-89.5
2014-11-01,23,15441,15840,699.5,1000,7.5,988.5,490.5,-11.5,-80
2014-11-01,24,15322.5,15735,763,1025,7,988.5,492.5,-17,-87.5
2014-11-01,25,15236.5,15666,763,1050,6.5,988.5,492,-8,-114.5
2014-11-01,26,15119.5,15529,793,1035,5.5,988.5,500,-7.5,-96.5
2014-11-01,27,15005.5,15493.5,793,900,4.5,988.5,507,-58.5,-124.5
2014-11-01,28,14950.5,15409,829.5,795,5,988.5,506,-28.5,-125
2014-11-01,29,14874,15286,829.5,670,6,988.5,505.5,-8.5,-98
2014-11-01,30,14876.5,15255.5,797.5,466.5,5.5,988.5,504,-8,-66.5
2014-11-01,31,15088,15463,797.5,273,5,988.5,476,-9.5,-61
2014-11-01,32,15463,15910,818,111,6.5,988,475,-41.5,-97.5
2014-11-01,33,16155,16684.5,818,31,10.5,988.5,234,-77.5,-141.5
2014-11-01,34,17508.5,18060.5,871.5,0,8,988.5,246.5,-77.5,-166.5
2014-11-01,35,18731,19258.5,871.5,0,6,988.5,491,-55,-165.5
2014-11-01,36,18879.5,19450,943.5,0,7,988.5,494,-75.5,-187.5
2014-11-01,37,18533.5,19149.5,943.5,0,4,988.5,495.5,-109.5,-201.5
2014-11-01,38,17946.5,18580,987.5,0,6.5,988.5,507,-124,-203
2014-11-01,39,17261,17896,987.5,0,5.5,988.5,509,-125.5,-203
2014-11-01,40,16528.5,17138.5,1029,0,5.5,988.5,497,-101,-203
2014-11-01,41,16001,16616.5,1029,0,7.5,988.5,499,-103.5,-203
2014-11-01,42,15384,15999,1046.5,0,8,988.5,498,-106,-200.5
2014-11-01,43,14853,15448,1046.5,0,5.5,988.5,505,-108.5,-183
2014-11-01,44,14339,14898.5,1052.5,0,5,988.5,494,-75,-187.5
2014-11-01,45,13714.5,14291,1052.5,0,6.5,988.5,494,-81.5,-188
2014-11-01,46,13094,13672.5,1040.5,0,6.5,987.5,482.5,-88,-183
2014-11-01,47,12372,12923,1040.5,0,9.5,542.5,373,-112,-129
2014-11-01,48,11853,12450,1058.5,0,69,544.5,359,-113.5,-114.5
2014-11-02,1,11536,12183.5,1058.5,0,154.5,542.5,353.5,-78,-114.5
2014-11-02,2,11386.5,12082.5,1038,0,302.5,544.5,376,-5,-114.5
2014-11-02,3,10982,11889.5,1038,0,612.5,544.5,356,10.5,-105.5
2014-11-02,4,10537,11477.5,959,0,810.5,544.5,354,24,-75
2014-11-02,5,10227,11294.5,959,0,903,544.5,363.5,25.5,-36.5
2014-11-02,6,10010,11173,882.5,0,912,544.5,355.5,46.5,-28
2014-11-02,7,9814.5,11072,882.5,0,1005.5,593.5,356,50.5,-28
2014-11-02,8,9616,10886,852,0,1018.5,593.5,349.5,71.5,-28
2014-11-02,9,9509,10806,852,0,1045,593.5,360.5,75.5,-28
2014-11-02,10,9522.5,10849.5,781.5,0,1075,593.5,360.5,75.5,-28
2014-11-02,11,9725,11051.5,781.5,0,1007,502.5,355,71.5,-28
2014-11-02,12,9999,11320,650,0,1070.5,502,348,50.5,-28
2014-11-02,13,10456.5,11618,650,0,1009.5,593.5,354.5,27,-9.5
2014-11-02,14,10839.5,11798.5,648,0,815,593.5,354,-8,58.5
2014-11-02,15,11205.5,11793.5,648,19.5,408.5,817,424,-8,75.5
2014-11-02,16,11757,12073,599.5,43.5,95.5,816,419,-8,71.5
2014-11-02,17,12717.5,13035,599.5,93.5,55.5,988,504.5,-8,41.5
2014-11-02,18,13546,13884.5,595.5,168,11,988,499,-27.5,4
2014-11-02,19,14402.5,14805,595.5,238.5,10.5,988,499,-31,-60
2014-11-02,20,14921.5,15366.5,589.5,316,10.5,988,503,-31,-103
2014-11-02,21,15409,15899,589.5,388.5,7,988,507,-40.5,-141
2014-11-02,22,15658.5,16201,575,453,9.5,988,494.5,-69.5,-163
2014-11-02,23,15899,16451.5,575,515,10,988,500,-81,-163
2014-11-02,24,16182,16770.5,563,498,4.5,988,513.5,-94.5,-188
2014-11-02,25,16379.5,16980,563,525,4,988,507.5,-99.5,-195.5
2014-11-02,26,16318,16936.5,600,580,8,988,507,-114.5,-195.5
2014-11-02,27,16235.5,16851.5,600,550,8,988,513.5,-112,-195.5
2014-11-02,28,16207,16795,575.5,467.5,7,988,506,-85,-195.5
2014-11-02,29,16144.5,16704.5,575.5,410.5,7.5,988,493.5,-56,-195.5
2014-11-02,30,16151.5,16707,558,305.5,7.5,988,494.5,-52,-195.5
2014-11-02,31,16317.5,16873.5,558,199.5,9,988,506,-52,-194
2014-11-02,32,16882,17460,554.5,104,11.5,988,501,-70.5,-195.5
2014-11-02,33,17676.5,18289,554.5,37,11.5,988,493,-105.5,-195
2014-11-02,34,19010.5,19600,542,0,8,988,504,-85,-195.5
2014-11-02,35,20073,20675.5,542,0,7,988,512,-100,-195
2014-11-02,36,20078.5,20679,561,0,5,988,503,-100,-195
2014-11-02,37,19783,20408,561,0,6.5,988,493,-121,-198
2014-11-02,38,19234.5,19865.5,598,0,6.5,988,491,-108,-216
2014-11-02,39,18750,19378,598,0,6,988,488,-105,-216
2014-11-02,40,18093,18721.5,581,0,6.5,988,508,-105.5,-216
2014-11-02,41,17629,18258,581,0,7,988,497,-105.5,-216
2014-11-02,42,16922.5,17553,552.5,0,8,988,497,-105.5,-216
2014-11-02,43,16344,16962.5,552.5,0,6.5,988,500.5,-113.5,-198.5
2014-11-02,44,15462.5,16088,533,0,6.5,988,499,-123,-195.5
2014-11-02,45,14642.5,15253,533,0,5,988,499,-109,-195.5
2014-11-02,46,13769.5,14351.5,527.5,0,45,988,494.5,-112,-160.5
2014-11-02,47,12856.5,13455.5,527.5,0,90.5,691.5,385,-86.5,-122.5
2014-11-02,48,12248.5,13195.5,551,0,439,692.5,371.5,-86.5,-122.5
2014-11-03,1,11895,12935.5,551,0,647.5,692.5,366.5,-86.5,-121
2014-11-03,2,11874,12912.5,539,0,646.5,692,359,-86.5,-120.5
2014-11-03,3,11681,12813.5,539,0,695.5,692,370,-86.5,-107.5
2014-11-03,4,11341,12573.5,536.5,0,773.5,692.5,363,-86.5,-108.5
2014-11-03,5,11049.5,12299,536.5,0,764,692,377.5,-107.5,-85
2014-11-03,6,10930.5,12159.5,549.5,0,738,692.5,367,-111.5,-52
2014-11-03,7,10747,11995,549.5,0,932,692.5,384,-112,-19.5
2014-11-03,8,10627,11967,598,0,940.5,692.5,379.5,-111,14
2014-11-03,9,10565.5,11902,598,0,938,692.5,374,-98.5,49
2014-11-03,10,10733,12052,608.5,0,933.5,692.5,373.5,-98.5,84.5
2014-11-03,11,11212.5,12393.5,608.5,0,895,692,385,-99,94.5
2014-11-03,12,12011,12726,567.5,0,323,692.5,385,-75,61
2014-11-03,13,13811,14198,567.5,0,83.5,841,454,-3.5,24.5
2014-11-03,14,15589.5,16003.5,547,0,86,841,453,-10,-16.5
2014-11-03,15,17373.5,17831.5,547,10,34.5,988,506,-66.5,-85
2014-11-03,16,18253.5,18733.5,438,47,8,988,508.5,-34,-135
2014-11-03,17,18897.5,19400,438,123,6,988,494.5,-1,-194
2014-11-03,18,19072,19586.5,438.5,213,10.5,988,489,0,-203
2014-11-03,19,19455.5,19965.5,438.5,340,6,988,497,0,-203
2014-11-03,20,19552,20061.5,441.5,464,5.5,988,501.5,0,-203
2014-11-03,21,19522,20032.5,441.5,550,6,988,504.5,0,-203
2014-11-03,22,19587.5,20096,427,610,4.5,988,504.5,0,-203
2014-11-03,23,19685,20194,427,670,3,988,507.5,0,-203
2014-11-03,24,19759,20267,392.5,705,3.5,988,512.5,0,-203
2014-11-03,25,19783.5,20293.5,392.5,700,4,988,505.5,0,-203.5
2014-11-03,26,19726.5,20249,372.5,665,6,988,503,0,-213.5
2014-11-03,27,19698,20220,372.5,635,5.5,988,512,0,-213.5
2014-11-03,28,19656.5,20177,357.5,605,5.5,988,494,0,-213.5
2014-11-03,29,19626,20149,357.5,499.5,8.5,988,484.5,0,-213.5
2014-11-03,30,19575.5,20097.5,357,399.5,7,988,499.5,0,-213.5
2014-11-03,31,19704.5,20229,357,271,6.5,988,488,0,-213.5
