Date,Period,Day-Ahead Price
2013-01-23,21,56.43
2013-01-23,22,55.52
2013-01-23,23,55.52
2013-01-23,24,55.06
2013-01-23,25,55.06
2013-01-23,26,53.82
2013-01-23,27,53.82
2013-01-23,28,53.63
2013-01-23,29,53.63
2013-01-23,30,51.34
2013-01-23,31,51.34
2013-01-23,32,64.99
2013-01-23,33,64.99
2013-01-23,34,99.97
2013-01-23,35,99.97
2013-01-23,36,64
2013-01-23,37,64
2013-01-23,38,62
2013-01-23,39,62
2013-01-23,40,52.71
2013-01-23,41,52.71
2013-01-23,42,51.93
2013-01-23,43,51.93
2013-01-23,44,47.52
2013-01-23,45,47.52
2013-01-23,46,49.9
2013-01-23,47,49.9
2013-01-24,0,46.01
2013-01-24,1,46.01
2013-01-24,2,44.93
2013-01-24,3,44.93
2013-01-24,4,38.48
2013-01-24,5,38.48
2013-01-24,6,36.51
2013-01-24,7,36.51
2013-01-24,8,37.97
2013-01-24,9,37.97
2013-01-24,10,44.93
2013-01-24,11,44.93
2013-01-24,12,54.71
2013-01-24,13,54.71
2013-01-24,14,58.64
2013-01-24,15,58.64
2013-01-24,16,60.08
2013-01-24,17,60.08
2013-01-24,18,63.69
2013-01-24,19,63.69
2013-01-24,20,63.61
2013-01-24,21,63.61
2013-01-24,22,59.2
2013-01-24,23,59.2
2013-01-24,24,57.91
2013-01-24,25,57.91
2013-01-24,26,56.14
2013-01-24,27,56.14
2013-01-24,28,53.46
2013-01-24,29,53.46
2013-01-24,30,52.58
2013-01-24,31,52.58
2013-01-24,32,66.82
2013-01-24,33,66.82
2013-01-24,34,124.92
2013-01-24,35,124.92
2013-01-24,36,72.04
2013-01-24,37,72.04
2013-01-24,38,66.01
2013-01-24,39,66.01
2013-01-24,40,54.85
2013-01-24,41,54.85
2013-01-24,42,53.01
2013-01-24,43,53.01
2013-01-24,44,49.07
2013-01-24,45,49.07
2013-01-24,46,45.94
2013-01-24,47,45.94
2013-01-25,0,43.59
2013-01-25,1,43.59
2013-01-25,2,40.94
2013-01-25,3,40.94
2013-01-25,4,37.97
2013-01-25,5,37.97
2013-01-25,6,36.45
2013-01-25,7,36.45
2013-01-25,8,34.88
2013-01-25,9,34.88
2013-01-25,10,42.37
2013-01-25,11,42.37
2013-01-25,12,53.05
2013-01-25,13,53.05
2013-01-25,14,52.23
2013-01-25,15,52.23
2013-01-25,16,54.02
2013-01-25,17,54.02
2013-01-25,18,59.52
2013-01-25,19,59.52
2013-01-25,20,59.52
2013-01-25,21,59.52
2013-01-25,22,52.81
2013-01-25,23,52.81
2013-01-25,24,50.87
2013-01-25,25,50.87
2013-01-25,26,46.04
2013-01-25,27,46.04
2013-01-25,28,45.54
2013-01-25,29,45.54
2013-01-25,30,45.44
2013-01-25,31,45.44
2013-01-25,32,52.77
2013-01-25,33,52.77
2013-01-25,34,69.94
2013-01-25,35,69.94
2013-01-25,36,54.91
2013-01-25,37,54.91
2013-01-25,38,52.98
2013-01-25,39,52.98
2013-01-25,40,50.6
2013-01-25,41,50.6
2013-01-25,42,50.54
2013-01-25,43,50.54
2013-01-25,44,46.52
2013-01-25,45,46.52
2013-01-25,46,54.9
2013-01-25,47,54.9
2013-01-26,0,45.08
2013-01-26,1,45.08
2013-01-26,2,40.51
2013-01-26,3,40.51
2013-01-26,4,33.98
2013-01-26,5,33.98
2013-01-26,6,32
2013-01-26,7,32
2013-01-26,8,30.06
2013-01-26,9,30.06
2013-01-26,10,30.09
2013-01-26,11,30.09
2013-01-26,12,34.94
2013-01-26,13,34.94
2013-01-26,14,35.75
2013-01-26,15,35.75
2013-01-26,16,37.44
2013-01-26,17,37.44
2013-01-26,18,50.92
2013-01-26,19,50.92
2013-01-26,20,56.92
2013-01-26,21,56.92
2013-01-26,22,56.92
2013-01-26,23,56.92
2013-01-26,24,56.91
2013-01-26,25,56.91
2013-01-26,26,52.04
2013-01-26,27,52.04
2013-01-26,28,49.94
2013-01-26,29,49.94
2013-01-26,30,42.03
2013-01-26,31,42.03
2013-01-26,32,52.35
2013-01-26,33,52.35
2013-01-26,34,98.92
2013-01-26,35,98.92
2013-01-26,36,68.91
2013-01-26,37,68.91
2013-01-26,38,52.9
2013-01-26,39,52.9
2013-01-26,40,52.08
2013-01-26,41,52.08
2013-01-26,42,49.02
2013-01-26,43,49.02
2013-01-26,44,39.98
2013-01-26,45,39.98
2013-01-26,46,46.1
2013-01-26,47,46.1
2013-01-27,0,56.9
2013-01-27,1,56.9
2013-01-27,2,40.76
2013-01-27,3,40.76
2013-01-27,4,33.05
2013-01-27,5,33.05
2013-01-27,6,30.03
2013-01-27,7,30.03
2013-01-27,8,29.01
2013-01-27,9,29.01
2013-01-27,10,27.5
2013-01-27,11,27.5
2013-01-27,12,28.07
2013-01-27,13,28.07
2013-01-27,14,30
2013-01-27,15,30
2013-01-27,16,32.26
2013-01-27,17,32.26
2013-01-27,18,34.98
2013-01-27,19,34.98
2013-01-27,20,44.49
2013-01-27,21,44.49
2013-01-27,22,47.09
2013-01-27,23,47.09
2013-01-27,24,56.08
2013-01-27,25,56.08
2013-01-27,26,50.53
2013-01-27,27,50.53
2013-01-27,28,45.54
2013-01-27,29,45.54
2013-01-27,30,36.86
2013-01-27,31,36.86
2013-01-27,32,47.02
2013-01-27,33,47.02
2013-01-27,34,99.98
2013-01-27,35,99.98
2013-01-27,36,62.98
2013-01-27,37,62.98
2013-01-27,38,47.91
2013-01-27,39,47.91
2013-01-27,40,42.58
2013-01-27,41,42.58
2013-01-27,42,43.5
2013-01-27,43,43.5
2013-01-27,44,34.99
2013-01-27,45,34.99
2013-01-27,46,34.81
2013-01-27,47,34.81
2013-01-28,0,31.99
2013-01-28,1,31.99
2013-01-28,2,32.98
2013-01-28,3,32.98
2013-01-28,4,31.07
2013-01-28,5,31.07
2013-01-28,6,27.47
2013-01-28,7,27.47
2013-01-28,8,27.3
2013-01-28,9,27.3
2013-01-28,10,34.09
2013-01-28,11,34.09
2013-01-28,12,49.66
2013-01-28,13,49.66
2013-01-28,14,42.99
2013-01-28,15,42.99
2013-01-28,16,44.53
2013-01-28,17,44.53
2013-01-28,18,47.37
2013-01-28,19,47.37
2013-01-28,20,48.45
2013-01-28,21,48.45
2013-01-28,22,47.4
2013-01-28,23,47.4
2013-01-28,24,45.29
2013-01-28,25,45.29
2013-01-28,26,44.51
2013-01-28,27,44.51
2013-01-28,28,43.08
2013-01-28,29,43.08
2013-01-28,30,40.81
2013-01-28,31,40.81
2013-01-28,32,50.74
2013-01-28,33,50.74
2013-01-28,34,69.99
2013-01-28,35,69.99
2013-01-28,36,53.65
2013-01-28,37,53.65
2013-01-28,38,58.35
2013-01-28,39,58.35
2013-01-28,40,50.06
2013-01-28,41,50.06
2013-01-28,42,45.03
2013-01-28,43,45.03
2013-01-28,44,34.25
2013-01-28,45,34.25
2013-01-28,46,31.04
2013-01-28,47,31.04
2013-01-29,0,29.01
2013-01-29,1,29.01
2013-01-29,2,26.38
2013-01-29,3,26.38
2013-01-29,4,26.05
2013-01-29,5,26.05
2013-01-29,6,24.99
2013-01-29,7,24.99
2013-01-29,8,24.2
2013-01-29,9,24.2
2013-01-29,10,29.03
2013-01-29,11,29.03
2013-01-29,12,42.19
2013-01-29,13,42.19
2013-01-29,14,46.03
2013-01-29,15,46.03
2013-01-29,16,49.6
2013-01-29,17,49.6
2013-01-29,18,50.9
2013-01-29,19,50.9
2013-01-29,20,50.94
2013-01-29,21,50.94
2013-01-29,22,50.21
2013-01-29,23,50.21
2013-01-29,24,47.97
2013-01-29,25,47.97
2013-01-29,26,44.97
2013-01-29,27,44.97
2013-01-29,28,42.94
2013-01-29,29,42.94
2013-01-29,30,41.29
2013-01-29,31,41.29
2013-01-29,32,50.96
2013-01-29,33,50.96
2013-01-29,34,91.33
2013-01-29,35,91.33
2013-01-29,36,50.9
2013-01-29,37,50.9
2013-01-29,38,51.97
2013-01-29,39,51.97
2013-01-29,40,48.55
2013-01-29,41,48.55
2013-01-29,42,44.12
2013-01-29,43,44.12
2013-01-29,44,38.27
2013-01-29,45,38.27
2013-01-29,46,29.44
2013-01-29,47,29.44
2013-01-30,0,28.29
2013-01-30,1,28.29
2013-01-30,2,27.62
2013-01-30,3,27.62
2013-01-30,4,27
2013-01-30,5,27
2013-01-30,6,25.5
2013-01-30,7,25.5
2013-01-30,8,24.93
2013-01-30,9,24.93
2013-01-30,10,27.08
2013-01-30,11,27.08
2013-01-30,12,34.73
2013-01-30,13,34.73
2013-01-30,14,37
2013-01-30,15,37
2013-01-30,16,43.96
2013-01-30,17,43.96
2013-01-30,18,49.07
2013-01-30,19,49.07
2013-01-30,20,49.3
2013-01-30,21,49.3
2013-01-30,22,48.97
2013-01-30,23,48.97
2013-01-30,24,49.05
2013-01-30,25,49.05
2013-01-30,26,49.07
2013-01-30,27,49.07
2013-01-30,28,46.95
2013-01-30,29,46.95
2013-01-30,30,40.09
2013-01-30,31,40.09
2013-01-30,32,46.87
2013-01-30,33,46.87
2013-01-30,34,100
2013-01-30,35,100
2013-01-30,36,60
2013-01-30,37,60
2013-01-30,38,54.02
2013-01-30,39,54.02
2013-01-30,40,52.01
2013-01-30,41,52.01
2013-01-30,42,45
2013-01-30,43,45
2013-01-30,44,34.77
2013-01-30,45,34.77
2013-01-30,46,36.02
2013-01-30,47,36.02
2013-01-31,0,33.05
2013-01-31,1,33.05
2013-01-31,2,30.95
2013-01-31,3,30.95
2013-01-31,4,29.51
2013-01-31,5,29.51
2013-01-31,6,27.95
2013-01-31,7,27.95
2013-01-31,8,27.5
2013-01-31,9,27.5
2013-01-31,10,29.99
2013-01-31,11,29.99
2013-01-31,12,49.01
2013-01-31,13,49.01
2013-01-31,14,49.61
2013-01-31,15,49.61
2013-01-31,16,49.06
2013-01-31,17,49.06
2013-01-31,18,49.96
2013-01-31,19,49.96
2013-01-31,20,50
2013-01-31,21,50
2013-01-31,22,52.23
2013-01-31,23,52.23
2013-01-31,24,51
2013-01-31,25,51
2013-01-31,26,49.47
2013-01-31,27,49.47
2013-01-31,28,48.99
2013-01-31,29,48.99
2013-01-31,30,42.99
2013-01-31,31,42.99
2013-01-31,32,49.73
2013-01-31,33,49.73
2013-01-31,34,104.96
2013-01-31,35,104.96
2013-01-31,36,59.91
2013-01-31,37,59.91
2013-01-31,38,54.95
2013-01-31,39,54.95
2013-01-31,40,52.09
2013-01-31,41,52.09
2013-01-31,42,46.07
2013-01-31,43,46.07
2013-01-31,44,38.33
2013-01-31,45,38.33
2013-01-31,46,40.07
2013-01-31,47,40.07
2013-02-01,0,35.96
2013-02-01,1,35.96
2013-02-01,2,35.91
2013-02-01,3,35.91
2013-02-01,4,30.05
2013-02-01,5,30.05
2013-02-01,6,29.94
2013-02-01,7,29.94
2013-02-01,8,29.93
2013-02-01,9,29.93
2013-02-01,10,32.65
2013-02-01,11,32.65
2013-02-01,12,50.02
2013-02-01,13,50.02
2013-02-01,14,50.52
2013-02-01,15,50.52
2013-02-01,16,55.01
2013-02-01,17,55.01
2013-02-01,18,53.51
2013-02-01,19,53.51
2013-02-01,20,56.54
2013-02-01,21,56.54
2013-02-01,22,54.1
2013-02-01,23,54.1
2013-02-01,24,52.07
2013-02-01,25,52.07
2013-02-01,26,48.26
2013-02-01,27,48.26
2013-02-01,28,47.55
2013-02-01,29,47.55
2013-02-01,30,44.92
2013-02-01,31,44.92
2013-02-01,32,50
2013-02-01,33,50
2013-02-01,34,105.1
2013-02-01,35,105.1
2013-02-01,36,65.05
2013-02-01,37,65.05
2013-02-01,38,57.97
2013-02-01,39,57.97
2013-02-01,40,49.93
2013-02-01,41,49.93
2013-02-01,42,50.05
2013-02-01,43,50.05
2013-02-01,44,43.04
2013-02-01,45,43.04
2013-02-01,46,49.96
2013-02-01,47,49.96
2013-02-02,0,49.93
2013-02-02,1,49.93
2013-02-02,2,49.9
2013-02-02,3,49.9
2013-02-02,4,37.97
2013-02-02,5,37.97
2013-02-02,6,30.36
2013-02-02,7,30.36
2013-02-02,8,30.01
2013-02-02,9,30.01
2013-02-02,10,30.9
2013-02-02,11,30.9
2013-02-02,12,40
2013-02-02,13,40
2013-02-02,14,44.98
2013-02-02,15,44.98
2013-02-02,16,50.06
2013-02-02,17,50.06
2013-02-02,18,48.79
2013-02-02,19,48.79
2013-02-02,20,54.84
2013-02-02,21,54.84
2013-02-02,22,56.99
2013-02-02,23,56.99
2013-02-02,24,55.97
2013-02-02,25,55.97
2013-02-02,26,50.01
2013-02-02,27,50.01
2013-02-02,28,48
2013-02-02,29,48
2013-02-02,30,43.8
2013-02-02,31,43.8
2013-02-02,32,49.93
2013-02-02,33,49.93
2013-02-02,34,104.91
2013-02-02,35,104.91
2013-02-02,36,64.94
2013-02-02,37,64.94
2013-02-02,38,52.17
2013-02-02,39,52.17
2013-02-02,40,50.93
2013-02-02,41,50.93
2013-02-02,42,48.93
2013-02-02,43,48.93
2013-02-02,44,44.1
2013-02-02,45,44.1
2013-02-02,46,42.25
2013-02-02,47,42.25
2013-02-03,0,53.99
2013-02-03,1,53.99
2013-02-03,2,39.95
2013-02-03,3,39.95
2013-02-03,4,32.94
2013-02-03,5,32.94
2013-02-03,6,29.08
2013-02-03,7,29.08
2013-02-03,8,23.09
2013-02-03,9,23.09
2013-02-03,10,22.09
2013-02-03,11,22.09
2013-02-03,12,26.39
2013-02-03,13,26.39
2013-02-03,14,29.12
2013-02-03,15,29.12
2013-02-03,16,32.04
2013-02-03,17,32.04
2013-02-03,18,39.57
2013-02-03,19,39.57
2013-02-03,20,43.55
2013-02-03,21,43.55
2013-02-03,22,49.16
2013-02-03,23,49.16
2013-02-03,24,50.03
2013-02-03,25,50.03
2013-02-03,26,49.1
2013-02-03,27,49.1
2013-02-03,28,43.99
2013-02-03,29,43.99
2013-02-03,30,36
2013-02-03,31,36
2013-02-03,32,43.8
2013-02-03,33,43.8
2013-02-03,34,90.08
2013-02-03,35,90.08
2013-02-03,36,69.2
2013-02-03,37,69.2
2013-02-03,38,52.45
2013-02-03,39,52.45
2013-02-03,40,49.24
2013-02-03,41,49.24
2013-02-03,42,39.02
2013-02-03,43,39.02
2013-02-03,44,32.46
2013-02-03,45,32.46
2013-02-03,46,39.98
2013-02-03,47,39.98
2013-02-04,0,34.99
2013-02-04,1,34.99
2013-02-04,2,30.84
2013-02-04,3,30.84
2013-02-04,4,30.74
2013-02-04,5,30.74
2013-02-04,6,29.93
2013-02-04,7,29.93
2013-02-04,8,29.59
2013-02-04,9,29.59
2013-02-04,10,30.74
2013-02-04,11,30.74
2013-02-04,12,49.06
2013-02-04,13,49.06
2013-02-04,14,44.92
2013-02-04,15,44.92
2013-02-04,16,49.08
2013-02-04,17,49.08
2013-02-04,18,49.37
2013-02-04,19,49.37
2013-02-04,20,49.1
2013-02-04,21,49.1
2013-02-04,22,48.73
2013-02-04,23,48.73
2013-02-04,24,49.06
2013-02-04,25,49.06
2013-02-04,26,48.04
2013-02-04,27,48.04
2013-02-04,28,43.03
2013-02-04,29,43.03
2013-02-04,30,35.4
2013-02-04,31,35.4
2013-02-04,32,44
2013-02-04,33,44
2013-02-04,34,109.92
2013-02-04,35,109.92
2013-02-04,36,69.96
2013-02-04,37,69.96
2013-02-04,38,54.96
2013-02-04,39,54.96
2013-02-04,40,51.97
2013-02-04,41,51.97
2013-02-04,42,46.1
2013-02-04,43,46.1
2013-02-04,44,34.72
2013-02-04,45,34.72
2013-02-04,46,37.95
2013-02-04,47,37.95
2013-02-05,0,31.99
2013-02-05,1,31.99
2013-02-05,2,30.5
2013-02-05,3,30.5
2013-02-05,4,29.93
2013-02-05,5,29.93
2013-02-05,6,29.56
2013-02-05,7,29.56
2013-02-05,8,29.36
2013-02-05,9,29.36
2013-02-05,10,31.97
2013-02-05,11,31.97
2013-02-05,12,48.09
2013-02-05,13,48.09
2013-02-05,14,57.06
2013-02-05,15,57.06
2013-02-05,16,56.1
2013-02-05,17,56.1
2013-02-05,18,54.01
2013-02-05,19,54.01
2013-02-05,20,55.31
2013-02-05,21,55.31
2013-02-05,22,56.04
2013-02-05,23,56.04
2013-02-05,24,54.08
2013-02-05,25,54.08
2013-02-05,26,52.56
2013-02-05,27,52.56
2013-02-05,28,50.07
2013-02-05,29,50.07
2013-02-05,30,45.05
2013-02-05,31,45.05
2013-02-05,32,51.55
2013-02-05,33,51.55
2013-02-05,34,94.93
2013-02-05,35,94.93
2013-02-05,36,69.98
2013-02-05,37,69.98
2013-02-05,38,59.92
2013-02-05,39,59.92
2013-02-05,40,51.99
2013-02-05,41,51.99
2013-02-05,42,50
2013-02-05,43,50
2013-02-05,44,44.02
2013-02-05,45,44.02
2013-02-05,46,37.06
2013-02-05,47,37.06
2013-02-06,0,33
2013-02-06,1,33
2013-02-06,2,35
2013-02-06,3,35
2013-02-06,4,31.03
2013-02-06,5,31.03
2013-02-06,6,30.71
2013-02-06,7,30.71
2013-02-06,8,30.39
2013-02-06,9,30.39
2013-02-06,10,34.48
2013-02-06,11,34.48
2013-02-06,12,50.04
2013-02-06,13,50.04
2013-02-06,14,49.44
2013-02-06,15,49.44
2013-02-06,16,48.86
2013-02-06,17,48.86
2013-02-06,18,50.66
2013-02-06,19,50.66
2013-02-06,20,50.15
2013-02-06,21,50.15
2013-02-06,22,50.61
2013-02-06,23,50.61
2013-02-06,24,49.49
2013-02-06,25,49.49
2013-02-06,26,47.98
2013-02-06,27,47.98
2013-02-06,28,44.99
2013-02-06,29,44.99
2013-02-06,30,42.07
2013-02-06,31,42.07
2013-02-06,32,50.5
2013-02-06,33,50.5
2013-02-06,34,94.92
2013-02-06,35,94.92
2013-02-06,36,65.01
2013-02-06,37,65.01
2013-02-06,38,60.06
2013-02-06,39,60.06
2013-02-06,40,53
2013-02-06,41,53
2013-02-06,42,52.07
2013-02-06,43,52.07
2013-02-06,44,44.5
2013-02-06,45,44.5
2013-02-06,46,47.06
2013-02-06,47,47.06
2013-02-07,0,43.91
2013-02-07,1,43.91
2013-02-07,2,39.94
2013-02-07,3,39.94
2013-02-07,4,34.48
2013-02-07,5,34.48
2013-02-07,6,33.9
2013-02-07,7,33.9
2013-02-07,8,33
2013-02-07,9,33
2013-02-07,10,38.5
2013-02-07,11,38.5
2013-02-07,12,50.09
2013-02-07,13,50.09
2013-02-07,14,51.9
2013-02-07,15,51.9
2013-02-07,16,53.49
2013-02-07,17,53.49
2013-02-07,18,55.07
2013-02-07,19,55.07
2013-02-07,20,55.88
2013-02-07,21,55.88
2013-02-07,22,54.91
2013-02-07,23,54.91
2013-02-07,24,56.03
2013-02-07,25,56.03
2013-02-07,26,53.51
2013-02-07,27,53.51
2013-02-07,28,51.21
2013-02-07,29,51.21
2013-02-07,30,48.01
2013-02-07,31,48.01
2013-02-07,32,53.03
2013-02-07,33,53.03
2013-02-07,34,118.99
2013-02-07,35,118.99
2013-02-07,36,83.93
2013-02-07,37,83.93
2013-02-07,38,67.01
2013-02-07,39,67.01
2013-02-07,40,54.96
2013-02-07,41,54.96
2013-02-07,42,52.05
2013-02-07,43,52.05
2013-02-07,44,48.82
2013-02-07,45,48.82
2013-02-07,46,49.92
2013-02-07,47,49.92
2013-02-08,0,45.41
2013-02-08,1,45.41
2013-02-08,2,40.18
2013-02-08,3,40.18
2013-02-08,4,36.05
2013-02-08,5,36.05
2013-02-08,6,34.61
2013-02-08,7,34.61
2013-02-08,8,33.36
2013-02-08,9,33.36
2013-02-08,10,41.9
2013-02-08,11,41.9
2013-02-08,12,51.51
2013-02-08,13,51.51
2013-02-08,14,51.9
2013-02-08,15,51.9
2013-02-08,16,52.7
2013-02-08,17,52.7
2013-02-08,18,59.25
2013-02-08,19,59.25
2013-02-08,20,56.92
2013-02-08,21,56.92
2013-02-08,22,54.9
2013-02-08,23,54.9
2013-02-08,24,54.02
2013-02-08,25,54.02
2013-02-08,26,49.37
2013-02-08,27,49.37
2013-02-08,28,46.03
2013-02-08,29,46.03
2013-02-08,30,44.6
2013-02-08,31,44.6
2013-02-08,32,52.07
2013-02-08,33,52.07
2013-02-08,34,99.93
2013-02-08,35,99.93
2013-02-08,36,79.99
2013-02-08,37,79.99
2013-02-08,38,60.31
2013-02-08,39,60.31
2013-02-08,40,52.36
2013-02-08,41,52.36
2013-02-08,42,51.57
2013-02-08,43,51.57
2013-02-08,44,48.94
2013-02-08,45,48.94
2013-02-08,46,51.08
2013-02-08,47,51.08
2013-02-09,0,51.09
2013-02-09,1,51.09
2013-02-09,2,51.92
2013-02-09,3,51.92
2013-02-09,4,38.99
2013-02-09,5,38.99
2013-02-09,6,38.27
2013-02-09,7,38.27
2013-02-09,8,37.33
2013-02-09,9,37.33
2013-02-09,10,41.18
2013-02-09,11,41.18
2013-02-09,12,45.41
2013-02-09,13,45.41
2013-02-09,14,42.69
2013-02-09,15,42.69
2013-02-09,16,44.31
2013-02-09,17,44.31
2013-02-09,18,52.58
2013-02-09,19,52.58
2013-02-09,20,55.79
2013-02-09,21,55.79
2013-02-09,22,59.99
2013-02-09,23,59.99
2013-02-09,24,59.08
2013-02-09,25,59.08
2013-02-09,26,49.04
2013-02-09,27,49.04
2013-02-09,28,47.99
2013-02-09,29,47.99
2013-02-09,30,47.84
2013-02-09,31,47.84
2013-02-09,32,51.24
2013-02-09,33,51.24
2013-02-09,34,90.91
2013-02-09,35,90.91
2013-02-09,36,78.9
2013-02-09,37,78.9
2013-02-09,38,54.41
2013-02-09,39,54.41
2013-02-09,40,51.97
2013-02-09,41,51.97
2013-02-09,42,49.9
2013-02-09,43,49.9
2013-02-09,44,48.69
2013-02-09,45,48.69
2013-02-09,46,50.1
2013-02-09,47,50.1
2013-02-10,0,49.07
2013-02-10,1,49.07
2013-02-10,2,50.02
2013-02-10,3,50.02
2013-02-10,4,43.92
2013-02-10,5,43.92
2013-02-10,6,34.5
2013-02-10,7,34.5
2013-02-10,8,32.51
2013-02-10,9,32.51
2013-02-10,10,31.58
2013-02-10,11,31.58
2013-02-10,12,32.07
2013-02-10,13,32.07
2013-02-10,14,37.56
2013-02-10,15,37.56
2013-02-10,16,42.41
2013-02-10,17,42.41
2013-02-10,18,42.98
2013-02-10,19,42.98
2013-02-10,20,47.07
2013-02-10,21,47.07
2013-02-10,22,52.52
2013-02-10,23,52.52
2013-02-10,24,64.63
2013-02-10,25,64.63
2013-02-10,26,55.97
2013-02-10,27,55.97
2013-02-10,28,52.72
2013-02-10,29,52.72
2013-02-10,30,48.1
2013-02-10,31,48.1
2013-02-10,32,52.94
2013-02-10,33,52.94
2013-02-10,34,85.01
2013-02-10,35,85.01
2013-02-10,36,75.01
2013-02-10,37,75.01
2013-02-10,38,53.94
2013-02-10,39,53.94
2013-02-10,40,50.42
2013-02-10,41,50.42
2013-02-10,42,48.54
2013-02-10,43,48.54
2013-02-10,44,45.02
2013-02-10,45,45.02
2013-02-10,46,32.97
2013-02-10,47,32.97
2013-02-11,0,33.5
2013-02-11,1,33.5
2013-02-11,2,32.52
2013-02-11,3,32.52
2013-02-11,4,32.07
2013-02-11,5,32.07
2013-02-11,6,31.25
2013-02-11,7,31.25
2013-02-11,8,31.25
2013-02-11,9,31.25
2013-02-11,10,34.97
2013-02-11,11,34.97
2013-02-11,12,45.54
2013-02-11,13,45.54
2013-02-11,14,45.58
2013-02-11,15,45.58
2013-02-11,16,50.96
2013-02-11,17,50.96
2013-02-11,18,55
2013-02-11,19,55
2013-02-11,20,54.98
2013-02-11,21,54.98
2013-02-11,22,55.01
2013-02-11,23,55.01
2013-02-11,24,56.3
2013-02-11,25,56.3
2013-02-11,26,53.04
2013-02-11,27,53.04
2013-02-11,28,50.94
2013-02-11,29,50.94
2013-02-11,30,44.06
2013-02-11,31,44.06
2013-02-11,32,48.67
2013-02-11,33,48.67
2013-02-11,34,84.96
2013-02-11,35,84.96
2013-02-11,36,74.93
2013-02-11,37,74.93
2013-02-11,38,56.11
2013-02-11,39,56.11
2013-02-11,40,46.95
2013-02-11,41,46.95
2013-02-11,42,47.1
2013-02-11,43,47.1
2013-02-11,44,45.03
2013-02-11,45,45.03
2013-02-11,46,40.3
2013-02-11,47,40.3
2013-02-12,0,38.78
2013-02-12,1,38.78
2013-02-12,2,40.03
2013-02-12,3,40.03
2013-02-12,4,36.45
2013-02-12,5,36.45
2013-02-12,6,34.48
2013-02-12,7,34.48
2013-02-12,8,33.07
2013-02-12,9,33.07
2013-02-12,10,40.09
2013-02-12,11,40.09
2013-02-12,12,52.67
2013-02-12,13,52.67
2013-02-12,14,51.04
2013-02-12,15,51.04
2013-02-12,16,52.03
2013-02-12,17,52.03
2013-02-12,18,54.83
2013-02-12,19,54.83
2013-02-12,20,55.09
2013-02-12,21,55.09
2013-02-12,22,55.59
2013-02-12,23,55.59
2013-02-12,24,55.08
2013-02-12,25,55.08
2013-02-12,26,52.77
2013-02-12,27,52.77
2013-02-12,28,48.02
2013-02-12,29,48.02
2013-02-12,30,44.02
2013-02-12,31,44.02
2013-02-12,32,48.55
2013-02-12,33,48.55
2013-02-12,34,100.86
2013-02-12,35,100.86
2013-02-12,36,75.01
2013-02-12,37,75.01
2013-02-12,38,57.06
2013-02-12,39,57.06
2013-02-12,40,50.6
2013-02-12,41,50.6
2013-02-12,42,50.08
2013-02-12,43,50.08
2013-02-12,44,47.08
2013-02-12,45,47.08
2013-02-12,46,47.81
2013-02-12,47,47.81
2013-02-13,0,43.97
2013-02-13,1,43.97
2013-02-13,2,41.98
2013-02-13,3,41.98
2013-02-13,4,37.43
2013-02-13,5,37.43
2013-02-13,6,34.78
2013-02-13,7,34.78
2013-02-13,8,35.04
2013-02-13,9,35.04
2013-02-13,10,40.6
2013-02-13,11,40.6
2013-02-13,12,53.75
2013-02-13,13,53.75
2013-02-13,14,50.97
2013-02-13,15,50.97
2013-02-13,16,52.76
2013-02-13,17,52.76
2013-02-13,18,56.96
2013-02-13,19,56.96
2013-02-13,20,55.03
2013-02-13,21,55.03
2013-02-13,22,52.76
2013-02-13,23,52.76
2013-02-13,24,51.22
2013-02-13,25,51.22
2013-02-13,26,50
2013-02-13,27,50
2013-02-13,28,46.99
2013-02-13,29,46.99
2013-02-13,30,43.58
2013-02-13,31,43.58
2013-02-13,32,49.01
2013-02-13,33,49.01
2013-02-13,34,76.93
2013-02-13,35,76.93
2013-02-13,36,69.93
2013-02-13,37,69.93
2013-02-13,38,53.99
2013-02-13,39,53.99
2013-02-13,40,48.73
2013-02-13,41,48.73
2013-02-13,42,49.74
2013-02-13,43,49.74
2013-02-13,44,46.1
2013-02-13,45,46.1
2013-02-13,46,44.91
2013-02-13,47,44.91
2013-02-14,0,42.63
2013-02-14,1,42.63
2013-02-14,2,39.97
2013-02-14,3,39.97
2013-02-14,4,34.94
2013-02-14,5,34.94
2013-02-14,6,33.03
2013-02-14,7,33.03
2013-02-14,8,34.41
2013-02-14,9,34.41
2013-02-14,10,40.9
2013-02-14,11,40.9
2013-02-14,12,50.98
2013-02-14,13,50.98
2013-02-14,14,51.07
2013-02-14,15,51.07
2013-02-14,16,54.93
2013-02-14,17,54.93
2013-02-14,18,54.98
2013-02-14,19,54.98
2013-02-14,20,55.23
2013-02-14,21,55.23
2013-02-14,22,52.31
2013-02-14,23,52.31
2013-02-14,24,51.51
2013-02-14,25,51.51
2013-02-14,26,52.01
2013-02-14,27,52.01
2013-02-14,28,48.9
2013-02-14,29,48.9
2013-02-14,30,43.12
2013-02-14,31,43.12
2013-02-14,32,50.58
2013-02-14,33,50.58
2013-02-14,34,85.89
2013-02-14,35,85.89
2013-02-14,36,75.99
2013-02-14,37,75.99
2013-02-14,38,59.08
2013-02-14,39,59.08
2013-02-14,40,46.61
2013-02-14,41,46.61
2013-02-14,42,46.94
2013-02-14,43,46.94
2013-02-14,44,44.94
2013-02-14,45,44.94
2013-02-14,46,43.47
