Date,Period,SSP,SBP
2015-06-10,26,34.6655,39.64
2015-06-10,27,34.74114,38.14
2015-06-10,28,34.6451,38.19
2015-06-10,29,34.71943,38.28
2015-06-10,30,34.76053,38.14
2015-06-10,31,34.86961,40.62
2015-06-10,32,32.22698,42.22
2015-06-10,33,34.89518,43.12
2015-06-10,34,34.94539,45.93
2015-06-10,35,35.00015,46.88
2015-06-10,36,35.05608,47.42
2015-06-10,37,35.08963,46.98
2015-06-10,38,35.10134,46.04
2015-06-10,39,35.01731,45.35
2015-06-10,40,35,43.93
2015-06-10,41,34.98135,43.3
2015-06-10,42,34.87273,42.15
2015-06-10,43,34.76121,42.87
2015-06-10,44,34.75,43.24
2015-06-10,45,34.73014,42.61
2015-06-10,46,34.71775,42
2015-06-10,47,33.99684,43.65
2015-06-10,48,33.05603,40.32
2015-06-11,1,33.78884,38.72
2015-06-11,2,30.241,38.08
2015-06-11,3,33.53067,35.91
2015-06-11,4,29.59025,36.22
2015-06-11,5,25.87395,36.17
2015-06-11,6,35.88,47.50943
2015-06-11,7,25.25,32.43
2015-06-11,8,31.02,49.5
2015-06-11,9,31.85,49.37422
2015-06-11,10,25.20804,31.24
2015-06-11,11,25.04686,31.25
2015-06-11,12,29.66324,31.45
2015-06-11,13,33.75624,37.1
2015-06-11,14,33.38071,38.51
2015-06-11,15,34.17071,41.42
2015-06-11,16,34.19657,42.97
2015-06-11,17,34.20928,38.47
2015-06-11,18,34.06944,38.64
2015-06-11,19,34.4,41.74
2015-06-11,20,34.39021,41.17
2015-06-11,21,33.9736,40.79
2015-06-11,22,33.99846,39.96
2015-06-11,23,34.0011,37.88
2015-06-11,24,33.80401,37.73
2015-06-11,25,33.80084,37.53
2015-06-11,26,33.97698,37.48
2015-06-11,27,34.0192,36.94
2015-06-11,28,34.32253,36.93
2015-06-11,29,34.0265,36.97
2015-06-11,30,34.01964,36.36
2015-06-11,31,34.36437,38.1
2015-06-11,32,34.44326,39.3
2015-06-11,33,34.51249,40.48
2015-06-11,34,34.90252,43.81
2015-06-11,35,34.413,48.01
2015-06-11,36,34.17686,45.72
2015-06-11,37,34.60972,46.03
2015-06-11,38,34.55294,44.88
2015-06-11,39,34.61906,44.36
2015-06-11,40,35,43.81
2015-06-11,41,41.68,56.7
2015-06-11,42,42.51,58.23036
2015-06-11,43,43.7,59.08424
2015-06-11,44,42.98,57.31275
2015-06-11,45,42.74,55.05769
2015-06-11,46,34.55,40.36
2015-06-11,47,34.3,42.69
2015-06-11,48,33.9651,39.96
2015-06-12,1,34,40.51
2015-06-12,2,39.95,51.9242
2015-06-12,3,39.51,50.39585
2015-06-12,4,39.67,51.00122
2015-06-12,5,39.24,52.67638
2015-06-12,6,39.47,53.52541
2015-06-12,7,35.28,53.64694
2015-06-12,8,35.88,52.97265
2015-06-12,9,36.04,52.98986
2015-06-12,10,35.06,52.98981
2015-06-12,11,39.05,51.68448
2015-06-12,12,39.04,52.38807
2015-06-12,13,39.77,51.17001
2015-06-12,14,40.9,54.31897
2015-06-12,15,43.82,55.13457
2015-06-12,16,46.89,78.59477
2015-06-12,17,54.18,65.89583
2015-06-12,18,34.35,59.2
2015-06-12,19,61.28,67.02
2015-06-12,20,34.5,63.09
2015-06-12,21,34.63621,64.55
2015-06-12,22,34.44333,64.85
2015-06-12,23,34.52874,57.49
2015-06-12,24,34.48082,56.78
2015-06-12,25,34.36894,54.21
2015-06-12,26,34.4259,52.14
2015-06-12,27,43.06043,43.06043
2015-06-12,28,50.49,53.54086
2015-06-12,29,48.94,55.20541
2015-06-12,30,47.41,49.95833
2015-06-12,31,44.87,50
2015-06-12,32,44.5,50.27228
2015-06-12,33,47.67,59.1154
2015-06-12,34,50.98,64.96389
2015-06-12,35,53.55,65.79736
2015-06-12,36,53.02,64.45387
2015-06-12,37,50.89,59.98186
2015-06-12,38,49.64,58.8591
2015-06-12,39,45.16,55.7843
2015-06-12,40,44.99,56.3213
2015-06-12,41,44.23,53.6972
2015-06-12,42,43.21,55.2663
2015-06-12,43,43.68,60.61449
2015-06-12,44,43.84,59.58569
2015-06-12,45,43.64,56.98891
2015-06-12,46,42.44,54
2015-06-12,47,45.15,55.66352
2015-06-12,48,49.45,54.95913
2015-06-13,1,44.35,48.50744
2015-06-13,2,43.57,51.39027
2015-06-13,3,40.32,50.32266
2015-06-13,4,37.14,48.5
2015-06-13,5,37.43,51.6787
2015-06-13,6,37.83,50.99792
2015-06-13,7,36.22,49.42428
2015-06-13,8,36.72,48.49621
2015-06-13,9,36.74,49.69316
2015-06-13,10,35.27,52.45
2015-06-13,11,34.86,52.45
2015-06-13,12,35.11,52.45
2015-06-13,13,30.46432,34.7
2015-06-13,14,34.24,50.95
2015-06-13,15,34,34.87
2015-06-13,16,35.9,54.90942
2015-06-13,17,39.95,56.30077
2015-06-13,18,40.05,60.64397
2015-06-13,19,58.82,68.88046
2015-06-13,20,57.43,73.21275
2015-06-13,21,57.71,71.63829
2015-06-13,22,57.19,71.4018
2015-06-13,23,55.07,70.82683
2015-06-13,24,53.91,70.05009
2015-06-13,25,53.76,71.72557
2015-06-13,26,53.03,66.91035
2015-06-13,27,50.92,56.41274
2015-06-13,28,49.02,51.92
2015-06-13,29,34.7415,47.29
2015-06-13,30,34.12961,46.58
2015-06-13,31,33.91912,46.86
2015-06-13,32,34.3077,45.68
2015-06-13,33,34.76469,46.93
2015-06-13,34,35,47.41
2015-06-13,35,52.05,69.37335
2015-06-13,36,54.76,67.63893
2015-06-13,37,54.38,64.5291
2015-06-13,38,54.09,64.97626
2015-06-13,39,49.64,65.08375
2015-06-13,40,48.61,63.35419
2015-06-13,41,44.76,59.18596
2015-06-13,42,44.74,57.11
2015-06-13,43,41.71,58.6
2015-06-13,44,41.89,57.06984
2015-06-13,45,42.34,56.25
2015-06-13,46,34.01393,40.69
2015-06-13,47,45.54,50.89295
2015-06-13,48,35.26,44.45
2015-06-14,1,40.71,54.75
2015-06-14,2,41.19,54.75
2015-06-14,3,42.4,53.69529
2015-06-14,4,40.95,54.64216
2015-06-14,5,41.81,54.75
2015-06-14,6,40.93,53.62927
2015-06-14,7,39.31,54.11968
2015-06-14,8,38.47,54.75
2015-06-14,9,39.26,54.08518
2015-06-14,10,38.06,38.06
2015-06-14,11,33.5,37.76
2015-06-14,12,33.5,37.54
2015-06-14,13,37.72,54.75
2015-06-14,14,33,37.15
2015-06-14,15,31.76115,36.54
2015-06-14,16,33.69264,36.77
2015-06-14,17,33.83173,37.09
2015-06-14,18,33.34274,37.64
2015-06-14,19,33.54573,37.1
2015-06-14,20,40.12,57.46251
2015-06-14,21,41.55,64.29056
2015-06-14,22,43.16,64.67213
2015-06-14,23,52.98,65.08527
2015-06-14,24,53.94,65.95
2015-06-14,25,54.58,66.75
2015-06-14,26,55.07,65.04
2015-06-14,27,48.1,69.49703
2015-06-14,28,45.69,61.16125
2015-06-14,29,43.79,48.49
2015-06-14,30,34.62437,43.93
2015-06-14,31,44.91,55.63588
2015-06-14,32,44.09,53.36166
2015-06-14,33,44.29,55.63679
2015-06-14,34,33.52338,45.28
2015-06-14,35,33.7,47.79
2015-06-14,36,48.04,49.96054
2015-06-14,37,47.96,50
2015-06-14,38,47.84,50
2015-06-14,39,44.03,61.90028
2015-06-14,40,43.47,65.88085
2015-06-14,41,43.15,69.18885
2015-06-14,42,35.04068,42.87
2015-06-14,43,34.8724,42.61
2015-06-14,44,34.7608,43.57
2015-06-14,45,34.86341,43.09
2015-06-14,46,34.42504,42.66
2015-06-14,47,41.67,44.50314
2015-06-14,48,34.31611,40.1
2015-06-15,1,33.6819,38.87
2015-06-15,2,33.39501,38.11
2015-06-15,3,33.53189,35.45
2015-06-15,4,33.54819,36.35
2015-06-15,5,32.61,35.51
2015-06-15,6,32.54434,34.96
2015-06-15,7,31.65518,34.98
2015-06-15,8,33.61592,34.93
2015-06-15,9,34.75,35.04
2015-06-15,10,32.35725,34.18
2015-06-15,11,30.98347,33.89
2015-06-15,12,31.5766,35.12
2015-06-15,13,32.1342,38.2
2015-06-15,14,34.95599,39.87
2015-06-15,15,37.01,40.47
2015-06-15,16,42.9,62.59098
2015-06-15,17,36.80138,45.67
2015-06-15,18,34.31885,42.07
2015-06-15,19,33.72486,42.29
2015-06-15,20,33.7823,41.58
2015-06-15,21,33.70675,41.3
2015-06-15,22,33.85001,41.1
2015-06-15,23,33.88551,38.44
2015-06-15,24,33.8471,37.8
2015-06-15,25,33.86922,37.68
2015-06-15,26,33.89286,37.79
2015-06-15,27,33.89794,37.35
2015-06-15,28,33.90429,37.25
2015-06-15,29,33.97111,37.44
2015-06-15,30,33.92622,37.18
2015-06-15,31,33.93111,42.81
2015-06-15,32,33.72489,44.58
2015-06-15,33,33.75848,48.24
2015-06-15,34,34.34141,51.4
2015-06-15,35,34.55247,55.09
2015-06-15,36,34.56938,53.82
2015-06-15,37,34.51449,52.76
2015-06-15,38,34.55866,50.97
2015-06-15,39,34.35256,43.02
2015-06-15,40,34.23703,42.96
2015-06-15,41,34.23846,42.75
2015-06-15,42,34.14866,43.37
2015-06-15,43,34.06547,42.62
2015-06-15,44,34.14324,45.11
2015-06-15,45,42.35,53.52
2015-06-15,46,33.82953,40.22
2015-06-15,47,43.54,52.12589
2015-06-15,48,41.04,52
2015-06-16,1,33.89399,39.2
2015-06-16,2,33.68386,38.27
2015-06-16,3,33.73764,38.47
2015-06-16,4,37.51,52
2015-06-16,5,33.56,36.96
2015-06-16,6,33.56,36.89
2015-06-16,7,33.56,35.57
2015-06-16,8,33.56,35.54
2015-06-16,9,33.56,35.33
2015-06-16,10,33.56,35.39
2015-06-16,11,33.56,34.75
2015-06-16,12,33.56,35.46
2015-06-16,13,33.64051,36.26
2015-06-16,14,34.06,36.26
2015-06-16,15,39.28,56.95
2015-06-16,16,41.41,60.47
2015-06-16,17,35.1143,40.86
2015-06-16,18,34.86645,42.59
2015-06-16,19,34.95412,46.55
2015-06-16,20,34.39226,46.57
2015-06-16,21,34.00884,46.11
2015-06-16,22,33.97282,46.39
2015-06-16,23,34.01067,39.78
2015-06-16,24,33.99014,40.1
2015-06-16,25,34.00931,41.46
2015-06-16,26,33.99493,39.03
2015-06-16,27,34.02457,36.51
2015-06-16,28,34.03475,36.75
2015-06-16,29,34.04648,36.48
2015-06-16,30,34.06908,36.06
2015-06-16,31,33.9964,40.34
2015-06-16,32,33.96862,41.42
2015-06-16,33,34.06402,40.99
2015-06-16,34,34.13985,42.91
2015-06-16,35,34.14468,44.68
2015-06-16,36,32.46997,43.54
2015-06-16,37,34.19157,42.98
2015-06-16,38,34.06838,42.71
2015-06-16,39,42.37,43.99663
2015-06-16,40,39.65,39.65
2015-06-16,41,34.35,43.12
2015-06-16,42,34.35,42.56
2015-06-16,43,34.35,42.38
2015-06-16,44,41.91,56.29
2015-06-16,45,42,50.53
2015-06-16,46,34.39628,39.78
2015-06-16,47,41.73153,41.73153
2015-06-16,48,38,40.5
2015-06-17,1,34.89,40.5
2015-06-17,2,33.41,40.5
2015-06-17,3,34.27,40.5
2015-06-17,4,34.1,40.60456
2015-06-17,5,34.35,40.5
2015-06-17,6,27.61226,33.65
2015-06-17,7,25,28.29
2015-06-17,8,25,28.14
2015-06-17,9,25.00171,28.6
2015-06-17,10,25.87956,28.35
2015-06-17,11,24.02811,33.75
2015-06-17,12,25.97186,34.54
2015-06-17,13,32.14686,35.66
2015-06-17,14,33.81087,38.98
2015-06-17,15,33.86331,39.65
2015-06-17,16,33.82411,39.85
2015-06-17,17,33.4256,43.71
2015-06-17,18,33.63708,36.61
2015-06-17,19,36.78,47.6
2015-06-17,20,36.79,54.01354
2015-06-17,21,36.33,52.65288
2015-06-17,22,36.75,58.00174
2015-06-17,23,38.24,63.44114
2015-06-17,24,37.84,54.61999
2015-06-17,25,37.79,55.87819
2015-06-17,26,37.47,51.66086
2015-06-17,27,38.81,54.03118
2015-06-17,28,37.88,41.54
2015-06-17,29,34.8,38.31
2015-06-17,30,34.55127,38.27
2015-06-17,31,34.14183,46
2015-06-17,32,34.29087,46.18
2015-06-17,33,34.5995,46.76
2015-06-17,34,35,47.78
2015-06-17,35,44.95,44.95
2015-06-17,36,43.44,43.44
2015-06-17,37,40.5,40.5
2015-06-17,38,34.43514,46.94
2015-06-17,39,42.62,42.70416
2015-06-17,40,42.34,47.4173
2015-06-17,41,42.11,45.63772
2015-06-17,42,41.94,42.74
2015-06-17,43,41.53,44.25
2015-06-17,44,41.65,42.79
2015-06-17,45,42.02,42.02
2015-06-17,46,40.16,40.5
2015-06-17,47,41.21,43.22885
2015-06-17,48,34.19405,36.96
2015-06-18,1,33.2485,35.26
2015-06-18,2,33.5,33.5
2015-06-18,3,36,41
2015-06-18,4,34.78,41
2015-06-18,5,30,34.37
2015-06-18,6,34.28,41
2015-06-18,7,27.15,41
2015-06-18,8,26.89,41
2015-06-18,9,30,30
2015-06-18,10,29.08337,29.08337
2015-06-18,11,20.4737,28.99
2015-06-18,12,22.97413,27.65
2015-06-18,13,31.98683,34.24
2015-06-18,14,33.5,36.5
2015-06-18,15,33.25411,39.8
2015-06-18,16,33.49893,39.67
2015-06-18,17,33.69886,39.52
2015-06-18,18,33.43245,41.14
2015-06-18,19,34.06467,43.5
2015-06-18,20,33.38036,42.99
2015-06-18,21,33.39317,42.87
2015-06-18,22,33.21209,41.77
2015-06-18,23,33.59259,38.32
2015-06-18,24,33.66147,38.5
2015-06-18,25,33.5898,39
2015-06-18,26,33.38132,39.1
2015-06-18,27,33.35396,39.52
2015-06-18,28,33.4027,39.31
2015-06-18,29,33.43939,39.27
2015-06-18,30,33.44862,38.79
2015-06-18,31,33.44318,39.15
2015-06-18,32,33.50207,40.16
2015-06-18,33,33.59198,47.89
2015-06-18,34,33.93511,55.16
2015-06-18,35,34.15013,56.19
2015-06-18,36,34.18757,55.77
2015-06-18,37,34.67779,55.39
2015-06-18,38,35.23819,53.62
2015-06-18,39,35.03036,46.63
2015-06-18,40,34.9105,45.18
2015-06-18,41,41,42.66
2015-06-18,42,41.9,43.24
2015-06-18,43,41.03,49.02341
2015-06-18,44,42.09,43.29
2015-06-18,45,41.19,42.53
2015-06-18,46,34.51731,39.71
2015-06-18,47,33.68071,39.05
2015-06-18,48,33.7884,38.54
2015-06-19,1,34.79686,37.6
2015-06-19,2,34.44037,38.79
2015-06-19,3,33.71535,36.94
2015-06-19,4,34,36.3
2015-06-19,5,35.45,53.1828
2015-06-19,6,35.51,54.86377
2015-06-19,7,30.87,57.51592
2015-06-19,8,30.85,55.10477
2015-06-19,9,31.75,31.75
2015-06-19,10,3.88404,29.31
2015-06-19,11,28.9,31.21
2015-06-19,12,25.15,28.86
2015-06-19,13,36.26767,36.26767
2015-06-19,14,37.63,38.04
2015-06-19,15,34.67674,38.43
2015-06-19,16,34.38304,42.64
2015-06-19,17,34.84879,44.16
2015-06-19,18,34.40949,45.56
2015-06-19,19,34.6139,44.91
2015-06-19,20,34.81204,41.89
2015-06-19,21,34.53822,42.91
2015-06-19,22,42.61,59.78811
2015-06-19,23,34.77223,39.89
2015-06-19,24,34.68251,39.85
2015-06-19,25,34.67259,41.17
2015-06-19,26,34.63146,42.08
2015-06-19,27,34.57579,39.03
2015-06-19,28,34.25656,38
2015-06-19,29,33.88106,37.29
2015-06-19,30,33.73966,36.86
2015-06-19,31,33.85036,38.74
2015-06-19,32,34.37275,39.05
2015-06-19,33,34.5454,39.09
2015-06-19,34,34.66608,40.86
2015-06-19,35,34.88811,45.8
2015-06-19,36,35.11,44.32
2015-06-19,37,35.09277,42.91
2015-06-19,38,35.08972,42.95
2015-06-19,39,35.00552,42.58
2015-06-19,40,35.08443,43.04
2015-06-19,41,35.11479,42.77
2015-06-19,42,35.03056,41.66
2015-06-19,43,35.02096,41.45
2015-06-19,44,35.02672,41.27
2015-06-19,45,41.09,56.19525
2015-06-19,46,40.44,52
2015-06-19,47,48.72,52
2015-06-19,48,35.07896,43.8
2015-06-20,1,40.03,53.28146
2015-06-20,2,36.42,52.21874
2015-06-20,3,34.57,51.5
2015-06-20,4,32.14,32.14
2015-06-20,5,33.36,33.36
2015-06-20,6,36.24,36.24
2015-06-20,7,35.08,35.08
2015-06-20,8,35.08,35.08
2015-06-20,9,35.22,35.22
2015-06-20,10,27.2401,34.64
2015-06-20,11,26.96693,34.72
2015-06-20,12,26.9577,33.98
2015-06-20,13,26.57998,33.43
2015-06-20,14,31.37101,34.5
2015-06-20,15,32.10881,35.89
2015-06-20,16,30.2791,35.43
2015-06-20,17,34.00863,38.94
2015-06-20,18,34.8896,42.12
2015-06-20,19,35.29231,62.26
2015-06-20,20,54.54356,54.54356
2015-06-20,21,62.54705,62.54705
2015-06-20,22,67.84,79.46513
2015-06-20,23,60.44,74.88052
2015-06-20,24,59.37,68.44278
2015-06-20,25,58.77,60.83614
2015-06-20,26,52.26,58.66
2015-06-20,27,35.05,40.46
2015-06-20,28,35.02266,39.84
2015-06-20,29,34.72028,38.96
2015-06-20,30,34.87676,38.5
2015-06-20,31,34.79019,40.49
2015-06-20,32,34.46643,41.09
2015-06-20,33,34.86906,38.8
2015-06-20,34,34.41028,41.75
2015-06-20,35,34.28426,48.56
2015-06-20,36,34.63544,48.74
2015-06-20,37,34.88763,56.11
2015-06-20,38,34.95495,54.29
2015-06-20,39,35.03975,43.95
2015-06-20,40,35.0561,42.19
2015-06-20,41,41.01,65.65319
2015-06-20,42,39.58,58.72699
2015-06-20,43,40.71,63.82354
2015-06-20,44,42.35,60.25
2015-06-20,45,41.74,66.22579
2015-06-20,46,35,40.99
2015-06-20,47,45.1,54.5
2015-06-20,48,35,43.43
2015-06-21,1,34.68411,38.17
2015-06-21,2,33.87071,35.87
2015-06-21,3,30.08541,41.29
2015-06-21,4,28.05612,36.62
2015-06-21,5,27.30402,35.05
2015-06-21,6,35.31,51.5
2015-06-21,7,28.5,51.42154
2015-06-21,8,27.3,47.79543
2015-06-21,9,27.24,47.48
2015-06-21,10,27.80328,27.80328
2015-06-21,11,23.72951,25.18
2015-06-21,12,21.27636,25.33
2015-06-21,13,22.68416,25.59
2015-06-21,14,23.2215,26.6
2015-06-21,15,21.96027,30.98
2015-06-21,16,20.65215,30.43
2015-06-21,17,31.94859,31.94859
2015-06-21,18,34.00507,34.00507
2015-06-21,19,34.39481,37.31
2015-06-21,20,34.00666,37.66
2015-06-21,21,34.30813,38.4
2015-06-21,22,34.21988,39.01
2015-06-21,23,33.61587,38.68
2015-06-21,24,33.51081,38.5
2015-06-21,25,33.54466,38.19
2015-06-21,26,33.2198,37.66
2015-06-21,27,32.36471,37.06
2015-06-21,28,32.01701,36.81
2015-06-21,29,31.61577,36.92
2015-06-21,30,22.06613,36.86
2015-06-21,31,21.77229,35.25
2015-06-21,32,23.2153,35.3
2015-06-21,33,16.97599,36.39
2015-06-21,34,17.84587,37.28
2015-06-21,35,25.57998,41.96
2015-06-21,36,32.99271,42.52
2015-06-21,37,33.6488,43.01
2015-06-21,38,34.03424,42.89
2015-06-21,39,34.35422,43.72
2015-06-21,40,34.98647,43.94
2015-06-21,41,44.83,71.15097
2015-06-21,42,45.21,73.47693
2015-06-21,43,45.98,108.25819
2015-06-21,44,45.81,89.31249
2015-06-21,45,44.78,79.05941
2015-06-21,46,35,43.2
2015-06-21,47,37.6,56
2015-06-21,48,35,36.56
2015-06-22,1,35,35.27
2015-06-22,2,34.72141,35.29
2015-06-22,3,34.08739,34.24
2015-06-22,4,33.83,54.5
2015-06-22,5,33.55611,33.55611
2015-06-22,6,26.07392,31.59
2015-06-22,7,23.58195,30.3
2015-06-22,8,22.90839,30.3
2015-06-22,9,22.6022,30.11
2015-06-22,10,22.95874,29.61
2015-06-22,11,24.02993,28.05
2015-06-22,12,26.08086,27.55
2015-06-22,13,32.11237,33.51
2015-06-22,14,35.35,61.78569
2015-06-22,15,34.60388,37.4
2015-06-22,16,40.14,65.31699
2015-06-22,17,41.7,63.43
2015-06-22,18,34.25434,43.91
2015-06-22,19,34.37216,53.55
2015-06-22,20,34.50908,55.64
2015-06-22,21,33.78096,53.87
2015-06-22,22,32.17642,51.99
2015-06-22,23,31.73804,43.53
2015-06-22,24,33.40717,44.04
2015-06-22,25,33.80719,43.94
2015-06-22,26,33.12201,43.07
2015-06-22,27,33.58073,39.95
2015-06-22,28,33.49299,38.59
2015-06-22,29,32.62035,38.44
2015-06-22,30,32.79359,38.08
2015-06-22,31,33.24424,40.83
2015-06-22,32,33.38867,40.17
2015-06-22,33,33.45386,42.2
2015-06-22,34,33.95528,42.93
2015-06-22,35,33.95862,45.57
2015-06-22,36,34.34474,45.5
2015-06-22,37,35.4457,45.21
2015-06-22,38,34.13733,44.92
2015-06-22,39,34.07697,44.28
2015-06-22,40,34.22095,43.6
2015-06-22,41,34.42,41.37
2015-06-22,42,34.52659,40.93
2015-06-22,43,42.52,63.79
2015-06-22,44,34.34376,42.12
2015-06-22,45,34.36516,41.8
2015-06-22,46,34.49239,41.25
2015-06-22,47,39.25,57.4273
2015-06-22,48,35,36.15
2015-06-23,1,35,35.19
2015-06-23,2,34.5224,34.5224
2015-06-23,3,35.04,47.94
2015-06-23,4,35.43,47.94
2015-06-23,5,34.97,49.02097
2015-06-23,6,34.43,48.32641
2015-06-23,7,35.24,49.51166
2015-06-23,8,33.32,35.46
2015-06-23,9,33.32,34.96
2015-06-23,10,33.32,34.24
2015-06-23,11,33.38,49.95
2015-06-23,12,32.4,55.43625
2015-06-23,13,33.2784,34.03
2015-06-23,14,34.51,37.95
2015-06-23,15,43.01,48.42273
2015-06-23,16,34.44728,45.5
2015-06-23,17,34.77357,50.75
2015-06-23,18,33.59743,50.32
2015-06-23,19,33.85312,51.62
2015-06-23,20,33.24749,50.3
2015-06-23,21,33.56587,50.35
2015-06-23,22,34.86947,49.78
2015-06-23,23,43.72,67.27696
2015-06-23,24,43.08,74.4923
2015-06-23,25,43.08,76.54036
2015-06-23,26,45.55,76.7199
2015-06-23,27,43.09,94.82839
2015-06-23,28,35.54413,42.39
2015-06-23,29,35.19801,41.52
2015-06-23,30,35.00872,41.34
2015-06-23,31,34.84542,44.78
2015-06-23,32,35.03305,52.86
2015-06-23,33,35.44481,55.98
2015-06-23,34,35.27629,59.81
2015-06-23,35,34.59101,63.35
2015-06-23,36,35.47278,63.47
2015-06-23,37,59.22,125.76074
2015-06-23,38,56.35,125.83994
2015-06-23,39,50.88,105.24582
2015-06-23,40,49.92,107.17271
2015-06-23,41,46.38,99.07936
2015-06-23,42,44.09,86.14023
2015-06-23,43,46.06,72.41189
2015-06-23,44,45.63,67.30529
2015-06-23,45,43.21,63.17177
2015-06-23,46,40.83,52.33272
2015-06-23,47,48.04,54.77598
2015-06-23,48,40.89,52.67219
2015-06-24,1,38.03,51.99
2015-06-24,2,37.54,51.80239
2015-06-24,3,37.92,51.99
2015-06-24,4,37.5,50.00302
2015-06-24,5,36.95,50.88227
2015-06-24,6,36.83,51.31589
2015-06-24,7,36.75,50.70931
2015-06-24,8,37.76,49.8033
2015-06-24,9,37.19,52.10816
2015-06-24,10,35.2,54.4
2015-06-24,11,37.71,53.27363
2015-06-24,12,33.89926,38.6
2015-06-24,13,34.5,45.63
2015-06-24,14,44.34,57.04376
2015-06-24,15,47.86,53.76187
2015-06-24,16,34.87077,48.25
2015-06-24,17,34.00577,51.71
2015-06-24,18,32.63139,52.22
2015-06-24,19,33.71714,52.25
2015-06-24,20,34.47709,51.06
2015-06-24,21,34.00441,47.37
2015-06-24,22,34.12395,47.22
2015-06-24,23,34.19552,41.92
2015-06-24,24,34.35544,42.27
2015-06-24,25,34.53381,41.79
2015-06-24,26,34.35636,41.09
2015-06-24,27,34.4844,40.85
2015-06-24,28,34.46434,39.84
2015-06-24,29,34.48809,38.85
2015-06-24,30,34.48557,38.38
2015-06-24,31,34.44405,42.81
2015-06-24,32,34.44833,42.41
2015-06-24,33,34.6095,48.44
2015-06-24,34,51.13,74.89315
2015-06-24,35,54.97,79
2015-06-24,36,35.78342,56.57
2015-06-24,37,52.92,63.2396
2015-06-24,38,34.76569,52.5
2015-06-24,39,52.71,60
2015-06-24,40,53.31,61.66
2015-06-24,41,49.12,52.05059
2015-06-24,42,47.44,62.22901
2015-06-24,43,45.42,62.75889
2015-06-24,44,45.8,59.19876
2015-06-24,45,43.09,59.83309
2015-06-24,46,34.75769,41.76
2015-06-24,47,41.78,51.05377
2015-06-24,48,34,36.5
2015-06-25,1,36.63,52.43161
2015-06-25,2,36.64,50.07354
2015-06-25,3,39.45,47.77654
2015-06-25,4,38.44,50.08256
2015-06-25,5,38.06,50.46037
2015-06-25,6,38.68,51.01377
2015-06-25,7,36.16,50.79607
2015-06-25,8,36.14,49.03331
2015-06-25,9,36.15,49.48584
2015-06-25,10,35.98,51.36877
2015-06-25,11,40.93856,40.93856
2015-06-25,12,36.01,37
2015-06-25,13,34.8306,40.42
2015-06-25,14,35.05,41.23
2015-06-25,15,48.37,53
2015-06-25,16,50.48,74.73643
2015-06-25,17,35.35006,64.87
2015-06-25,18,37.34931,65.15
2015-06-25,19,64.37,67.12
2015-06-25,20,36.09061,64.62
2015-06-25,21,35.71615,63.76
2015-06-25,22,35.57909,63.67
2015-06-25,23,36.81,55.24
2015-06-25,24,36.81,55.05
2015-06-25,25,35.97492,54.03
2015-06-25,26,35.53397,52.8
2015-06-25,27,35.34685,49.45
2015-06-25,28,34.59321,47.6
2015-06-25,29,34.45052,45.89
2015-06-25,30,34.23144,45.01
2015-06-25,31,34.45411,40.93
2015-06-25,32,34.79631,41.85
2015-06-25,33,35.02773,44.36
2015-06-25,34,47.51,63.96
2015-06-25,35,50.75,62.53647
2015-06-25,36,52.31,61.59579
2015-06-25,37,51.57,60
2015-06-25,38,36,49.59
2015-06-25,39,34.88383,47.97
2015-06-25,40,47.1,61.70926
2015-06-25,41,46.08,65.75291
2015-06-25,42,35.05,44.22
2015-06-25,43,35.05,44.16
2015-06-25,44,42.99,57.15013
2015-06-25,45,42.09,56.54
2015-06-25,46,34.86,41.47
2015-06-25,47,47.61,53.85064
2015-06-25,48,45.05,52.78316
2015-06-26,1,46.58,52.85753
2015-06-26,2,50.49,51.23638
2015-06-26,3,42.93,53
2015-06-26,4,42.8,53
2015-06-26,5,41.8,50.9914
2015-06-26,6,34.77272,40.51
2015-06-26,7,33.37004,38.03
2015-06-26,8,33.63097,38.1
2015-06-26,9,34.03676,38.02
2015-06-26,10,34.01348,37.33
2015-06-26,11,34.00857,37.8
2015-06-26,12,34.56428,39.06
2015-06-26,13,41.6,53
2015-06-26,14,42.79,53
2015-06-26,15,34.55037,46.52
2015-06-26,16,34.73582,46.23
2015-06-26,17,53.6,64.88
2015-06-26,18,55.18,65.32315
2015-06-26,19,61.14,67.91189
2015-06-26,20,60,69.19646
2015-06-26,21,57.98,68.64617
2015-06-26,22,57.66,72.04482
2015-06-26,23,50.82,68.02973
2015-06-26,24,49.34,65.62975
2015-06-26,25,48.42,60.14
2015-06-26,26,47.5,58.84191
2015-06-26,27,44.68,60.338
2015-06-26,28,44.48,60.01003
2015-06-26,29,43.39,57.06762
2015-06-26,30,42.7,59.226
2015-06-26,31,40.08,60.04093
2015-06-26,32,41.18,61.67831
2015-06-26,33,44.25,61.06869
2015-06-26,34,48.66,62.81036
2015-06-26,35,34.50722,58.84
2015-06-26,36,34.59178,56.63
2015-06-26,37,34.77732,53.8
2015-06-26,38,34.24273,50.84
2015-06-26,39,34.05086,44.37
2015-06-26,40,34.73951,43.99
2015-06-26,41,34.19581,43.33
2015-06-26,42,33.54859,43.05
2015-06-26,43,33.43259,43.21
2015-06-26,44,33.87032,42.73
2015-06-26,45,33.84073,42.63
2015-06-26,46,34.93693,41.51
2015-06-26,47,47.66,60.83405
2015-06-26,48,45.29,63.50668
